Zipcode;State;City;ZipCodeType;LocationType
00623;PR;REPTO OLIVERAS;STANDARD;NOT ACCEPTABLE
00623;PR;URB ALTA VISTA;STANDARD;NOT ACCEPTABLE
00623;PR;URB ANA MARIA;STANDARD;NOT ACCEPTABLE
00623;PR;URB BORINQUEN;STANDARD;NOT ACCEPTABLE
00623;PR;URB EL RETIRO;STANDARD;NOT ACCEPTABLE
00623;PR;URB ELIZABETH;STANDARD;NOT ACCEPTABLE
00623;PR;URB KOFRESI;STANDARD;NOT ACCEPTABLE
00623;PR;URB LA CONCEPCION;STANDARD;NOT ACCEPTABLE
00623;PR;URB MONTE GRANDE;STANDARD;NOT ACCEPTABLE
00623;PR;URB MONTESOL;STANDARD;NOT ACCEPTABLE
00623;PR;URB RAMIREZ;STANDARD;NOT ACCEPTABLE
00623;PR;URB REMANSO DE CABO ROJO;STANDARD;NOT ACCEPTABLE
00623;PR;URB SAN MIGUEL;STANDARD;NOT ACCEPTABLE
00623;PR;URB SIERRA LINDA;STANDARD;NOT ACCEPTABLE
00623;PR;VILLA AIDA;STANDARD;NOT ACCEPTABLE
00623;PR;VILLA DEL CARMEN;STANDARD;NOT ACCEPTABLE
00623;PR;VILLA LUISA;STANDARD;NOT ACCEPTABLE
00623;PR;VILLAS DE PLAN BONITO;STANDARD;NOT ACCEPTABLE
00725;PR;CAGUAS;STANDARD;PRIMARY
00725;PR;ALT DE CAGUAS;STANDARD;NOT ACCEPTABLE
00725;PR;ALT DEL TURABO;STANDARD;NOT ACCEPTABLE
00725;PR;BDA MORALES;STANDARD;NOT ACCEPTABLE
00725;PR;BOSQUES DE LA SIERRA;STANDARD;NOT ACCEPTABLE
00725;PR;BRISAS DEL PARQUE I;STANDARD;NOT ACCEPTABLE
00725;PR;BRISAS DEL PARQUE II;STANDARD;NOT ACCEPTABLE
00725;PR;EST EL VERDE;STANDARD;NOT ACCEPTABLE
00725;PR;EXT CAGUAX;STANDARD;NOT ACCEPTABLE
00725;PR;EXT EL VERDE;STANDARD;NOT ACCEPTABLE
00725;PR;EXT LA GRANJA;STANDARD;NOT ACCEPTABLE
00725;PR;EXT VILLA BLANCA;STANDARD;NOT ACCEPTABLE
00725;PR;HACIENDA BORINQUEN;STANDARD;NOT ACCEPTABLE
00725;PR;JARD PLA;STANDARD;NOT ACCEPTABLE
00725;PR;LOMAS DE LA SERRANIA;STANDARD;NOT ACCEPTABLE
00725;PR;PARQ LAS MERCEDES;STANDARD;NOT ACCEPTABLE
00725;PR;PASEO DEL RIO;STANDARD;NOT ACCEPTABLE
00725;PR;QTAS DE SAN LUIS 1;STANDARD;NOT ACCEPTABLE
00725;PR;QTAS DE SAN LUIS 2;STANDARD;NOT ACCEPTABLE
00725;PR;QTAS DE VILLA BLANCA;STANDARD;NOT ACCEPTABLE
00725;PR;REPTO CAGUAX;STANDARD;NOT ACCEPTABLE
00725;PR;REPTO SOLANO;STANDARD;NOT ACCEPTABLE
00725;PR;RES BAIROA;STANDARD;NOT ACCEPTABLE
00725;PR;TERR DE BORINQUEN;STANDARD;NOT ACCEPTABLE
00725;PR;URB BALCONES LAS CATALINAS;STANDARD;NOT ACCEPTABLE
00725;PR;URB BATISTA;STANDARD;NOT ACCEPTABLE
00725;PR;URB BILLY SUAREZ;STANDARD;NOT ACCEPTABLE
00725;PR;URB BONNEVILLE GDNS;STANDARD;NOT ACCEPTABLE
00725;PR;URB BONNEVILLE TERR;STANDARD;NOT ACCEPTABLE
00725;PR;URB BORINQUEN VALLEY;STANDARD;NOT ACCEPTABLE
00725;PR;URB BROOKLYN;STANDARD;NOT ACCEPTABLE
00725;PR;URB BUNKER;STANDARD;NOT ACCEPTABLE
00725;PR;URB CAGUAS MILENIO;STANDARD;NOT ACCEPTABLE
00725;PR;URB CAGUAS NORTE;STANDARD;NOT ACCEPTABLE
00725;PR;URB CARIBE GDNS;STANDARD;NOT ACCEPTABLE
00725;PR;URB CONDADO MODERNO;STANDARD;NOT ACCEPTABLE
00725;PR;URB CONDADO VIEJO;STANDARD;NOT ACCEPTABLE
00725;PR;URB EL RETIRO;STANDARD;NOT ACCEPTABLE
00725;PR;URB EL RINCON DE LA SERRANIA;STANDARD;NOT ACCEPTABLE
00725;PR;URB EL VERDE;STANDARD;NOT ACCEPTABLE
00725;PR;URB GRILLO;STANDARD;NOT ACCEPTABLE
00725;PR;URB JOSE DELGADO;STANDARD;NOT ACCEPTABLE
00725;PR;URB JOSE MERCADO;STANDARD;NOT ACCEPTABLE
00725;PR;URB LA GRANJA;STANDARD;NOT ACCEPTABLE
00725;PR;URB LA MESETA;STANDARD;NOT ACCEPTABLE
00725;PR;URB MACHIN;STANDARD;NOT ACCEPTABLE
00725;PR;URB MARIOLGA;STANDARD;NOT ACCEPTABLE
00725;PR;URB MONTICIELO;STANDARD;NOT ACCEPTABLE
00725;PR;URB MYRLENA;STANDARD;NOT ACCEPTABLE
00725;PR;URB NAZARIO;STANDARD;NOT ACCEPTABLE
00725;PR;URB NOTRE DAME;STANDARD;NOT ACCEPTABLE
00725;PR;URB PARADISE;STANDARD;NOT ACCEPTABLE
00725;PR;URB SAN ALFONSO;STANDARD;NOT ACCEPTABLE
00725;PR;URB SAN ANTONIO;STANDARD;NOT ACCEPTABLE
00725;PR;URB SAN MARCOS;STANDARD;NOT ACCEPTABLE
00725;PR;URB SAN PEDRO EST;STANDARD;NOT ACCEPTABLE
00725;PR;URB SAN RAFAEL;STANDARD;NOT ACCEPTABLE
00725;PR;URB SANTA CECILIA;STANDARD;NOT ACCEPTABLE
00725;PR;URB SANTA ELVIRA;STANDARD;NOT ACCEPTABLE
00725;PR;URB SANTA JUANA;STANDARD;NOT ACCEPTABLE
00725;PR;URB SANTA JUANA 2;STANDARD;NOT ACCEPTABLE
00725;PR;URB SANTA JUANA 3;STANDARD;NOT ACCEPTABLE
00725;PR;URB SANTA JUANA 4;STANDARD;NOT ACCEPTABLE
00725;PR;URB SANTA ROSA;STANDARD;NOT ACCEPTABLE
00725;PR;URB SANTO DOMINGO;STANDARD;NOT ACCEPTABLE
00725;PR;URB VERDE SUR;STANDARD;NOT ACCEPTABLE
00725;PR;VALLE DE SAN LUIS;STANDARD;NOT ACCEPTABLE
00725;PR;VALLES DEL LAGO;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA BLANCA;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA BORINQUEN;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA CARMEN;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA DE CASTRO;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA DEL REY 1;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA DEL REY 2;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA GUADALUPE;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA LAS MERCEDES;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA LOS CRIOLLOS;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA MARIA;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA TURABO;STANDARD;NOT ACCEPTABLE
00725;PR;VILLA VICTORIA;STANDARD;NOT ACCEPTABLE
00725;PR;VILLAS DE RIO VERDE;STANDARD;NOT ACCEPTABLE
00725;PR;VILLAS DEL RIO VERDE;STANDARD;NOT ACCEPTABLE
00726;PR;CAGUAS;PO BOX;PRIMARY
00727;PR;CAGUAS;STANDARD;PRIMARY
00727;PR;ALT DE LA FUENTE;STANDARD;NOT ACCEPTABLE
00727;PR;ALT VILLA DEL REY;STANDARD;NOT ACCEPTABLE
00727;PR;BOSQUE VERDE;STANDARD;NOT ACCEPTABLE
00727;PR;CHALETS DE BAIROA;STANDARD;NOT ACCEPTABLE
00727;PR;CIUDAD JARDIN DE BAIROA;STANDARD;NOT ACCEPTABLE
00727;PR;EST DE BAIROA;STANDARD;NOT ACCEPTABLE
00727;PR;EST DEGETAU;STANDARD;NOT ACCEPTABLE
00727;PR;EST DEL TURABO;STANDARD;NOT ACCEPTABLE
00727;PR;HACIENDA SAN JOSE;STANDARD;NOT ACCEPTABLE
00727;PR;JARD DE CAGUAS;STANDARD;NOT ACCEPTABLE
00727;PR;MANS DE CIUDAD JARDIN BAIROA;STANDARD;NOT ACCEPTABLE
00727;PR;MANS EL PARAISO;STANDARD;NOT ACCEPTABLE
00727;PR;PARQ DEL MONTE;STANDARD;NOT ACCEPTABLE
00727;PR;PARQ DEL MONTE 2;STANDARD;NOT ACCEPTABLE
00727;PR;PARQ DEL RIO;STANDARD;NOT ACCEPTABLE
00727;PR;PARQ LAS HACIENDAS;STANDARD;NOT ACCEPTABLE
00727;PR;REPTO SAN JOSE;STANDARD;NOT ACCEPTABLE
00727;PR;SECT ALTOS DE LA FUENTE;STANDARD;NOT ACCEPTABLE
00727;PR;URB ALTOMONTE;STANDARD;NOT ACCEPTABLE
00727;PR;URB ALTOS DE LA FUENTE;STANDARD;NOT ACCEPTABLE
00727;PR;URB ARBOLADA;STANDARD;NOT ACCEPTABLE
00727;PR;URB BAIROA GOLDEN GATE II;STANDARD;NOT ACCEPTABLE
00727;PR;URB BAIROA GOLDEN GATES;STANDARD;NOT ACCEPTABLE
00727;PR;URB BAIROA PARK;STANDARD;NOT ACCEPTABLE
00727;PR;URB BONNEVILLE HTS;STANDARD;NOT ACCEPTABLE
00727;PR;URB BONNEVILLE MANOR;STANDARD;NOT ACCEPTABLE
00727;PR;URB BONNEVILLE VLY;STANDARD;NOT ACCEPTABLE
00727;PR;URB DIAMOND VLG;STANDARD;NOT ACCEPTABLE
00727;PR;URB EL VALLE;STANDARD;NOT ACCEPTABLE
00727;PR;URB IDAMARIS GDNS;STANDARD;NOT ACCEPTABLE
00727;PR;URB ISLABELLA;STANDARD;NOT ACCEPTABLE
00727;PR;URB LA RESERVA;STANDARD;NOT ACCEPTABLE
00727;PR;URB LAS NUBES;STANDARD;NOT ACCEPTABLE
00727;PR;URB MIRADOR DE BAIROA;STANDARD;NOT ACCEPTABLE
00727;PR;URB PALMAS DEL TURABO;STANDARD;NOT ACCEPTABLE
00727;PR;URB TERRALINDA;STANDARD;NOT ACCEPTABLE
00727;PR;URB TURABO GDNS;STANDARD;NOT ACCEPTABLE
00727;PR;VALLE TOLIMA;STANDARD;NOT ACCEPTABLE
00727;PR;VALLE VERDE;STANDARD;NOT ACCEPTABLE
00727;PR;VILLA CALIZ;STANDARD;NOT ACCEPTABLE
00727;PR;VILLA DEL REY 3;STANDARD;NOT ACCEPTABLE
00727;PR;VILLA DEL REY 4;STANDARD;NOT ACCEPTABLE
00727;PR;VILLA DEL REY 5;STANDARD;NOT ACCEPTABLE
00727;PR;VILLA ESPERANZA;STANDARD;NOT ACCEPTABLE
00727;PR;VILLA HERMOSA;STANDARD;NOT ACCEPTABLE
00727;PR;VILLA NUEVA;STANDARD;NOT ACCEPTABLE
00627;PR;CAMUY;STANDARD;PRIMARY
00627;PR;ALTS EL MAESTRO;STANDARD;NOT ACCEPTABLE
00627;PR;SECT PENA;STANDARD;NOT ACCEPTABLE
00627;PR;URB DEL CARMEN;STANDARD;NOT ACCEPTABLE
00627;PR;URB LAS VEREDAS;STANDARD;NOT ACCEPTABLE
00627;PR;URB LINDA VISTA;STANDARD;NOT ACCEPTABLE
00627;PR;VISTAS DE CAMUY;STANDARD;NOT ACCEPTABLE
00729;PR;CANOVANAS;STANDARD;PRIMARY
00729;PR;BRISAS DE CANOVANAS;STANDARD;NOT ACCEPTABLE
00729;PR;BRISAS DE LOIZA;STANDARD;NOT ACCEPTABLE
00729;PR;CIUDAD JARDIN DE CANOVANAS;STANDARD;NOT ACCEPTABLE
00729;PR;EST DEL RIO;STANDARD;NOT ACCEPTABLE
00729;PR;EXT VILLAS DE LOIZA;STANDARD;NOT ACCEPTABLE
00729;PR;HACIENDAS DE CANOVANAS;STANDARD;NOT ACCEPTABLE
00729;PR;JARD DE CANOVANAS;STANDARD;NOT ACCEPTABLE
00729;PR;JARD DE PALMAREJO;STANDARD;NOT ACCEPTABLE
00729;PR;PARC CENTRAL;STANDARD;NOT ACCEPTABLE
00729;PR;PARC MONTEVERDE;STANDARD;NOT ACCEPTABLE
00729;PR;PARC SAN ISIDRO;STANDARD;NOT ACCEPTABLE
00729;PR;PARC VILLA DELICIAS;STANDARD;NOT ACCEPTABLE
00729;PR;QTAS DE CANOVANAS;STANDARD;NOT ACCEPTABLE
00729;PR;QTAS JARD DE PARMAREJO;STANDARD;NOT ACCEPTABLE
00729;PR;URB COUNTRY VIEW;STANDARD;NOT ACCEPTABLE
00729;PR;URB DEL PILAR;STANDARD;NOT ACCEPTABLE
00729;PR;URB LAS HACIENDAS CANOVANAS;STANDARD;NOT ACCEPTABLE
00729;PR;URB LAS VEGAS;STANDARD;NOT ACCEPTABLE
00729;PR;URB LOIZA VALLEY;STANDARD;NOT ACCEPTABLE
00729;PR;URB LOS EUCALIPTOS;STANDARD;NOT ACCEPTABLE
00729;PR;URB PUEBLO INDIO;STANDARD;NOT ACCEPTABLE
00729;PR;URB RIVER GDNS;STANDARD;NOT ACCEPTABLE
00729;PR;URB RIVER PLANTATION;STANDARD;NOT ACCEPTABLE
00729;PR;URB RIVER VALLEY;STANDARD;NOT ACCEPTABLE
00729;PR;URB RIVER VALLEY PK;STANDARD;NOT ACCEPTABLE
00729;PR;URB TOWN PK;STANDARD;NOT ACCEPTABLE
00729;PR;URB USUBAL;STANDARD;NOT ACCEPTABLE
00729;PR;VILLAS DE LOIZA;STANDARD;NOT ACCEPTABLE
00729;PR;VILLAS DEL ESTE;STANDARD;NOT ACCEPTABLE
00729;PR;VILLAS DORADAS;STANDARD;NOT ACCEPTABLE
00979;PR;CAROLINA;STANDARD;PRIMARY
00979;PR;EXT VILLAMAR;STANDARD;NOT ACCEPTABLE
00979;PR;ISLA VERDE;STANDARD;NOT ACCEPTABLE
00979;PR;PARQ DE ISLA VERDE;STANDARD;NOT ACCEPTABLE
00979;PR;URB ATLANTIC VIEW;STANDARD;NOT ACCEPTABLE
00979;PR;URB BIASCOCHEA;STANDARD;NOT ACCEPTABLE
00979;PR;URB CAPE SEA VLG;STANDARD;NOT ACCEPTABLE
00979;PR;URB LA MARINA;STANDARD;NOT ACCEPTABLE
00979;PR;URB LOS ANGELES;STANDARD;NOT ACCEPTABLE
00979;PR;URB PALMAR NORTE;STANDARD;NOT ACCEPTABLE
00979;PR;URB PALMAR SUR;STANDARD;NOT ACCEPTABLE
00979;PR;URB VILLAMAR;STANDARD;NOT ACCEPTABLE
00979;PR;VILLA LA MARINA;STANDARD;NOT ACCEPTABLE
00981;PR;CAROLINA;PO BOX;PRIMARY
00981;PR;ISLA VERDE;PO BOX;NOT ACCEPTABLE
00982;PR;CAROLINA;STANDARD;PRIMARY
00982;PR;ALT DE VILLA FONTANA;STANDARD;NOT ACCEPTABLE
00982;PR;ISLA VERDE;STANDARD;NOT ACCEPTABLE
00982;PR;QTAS DE COUNTRY CLUB;STANDARD;NOT ACCEPTABLE
00982;PR;URB COUNTRY CLUB;STANDARD;NOT ACCEPTABLE
00982;PR;URB EL COMANDANTE;STANDARD;NOT ACCEPTABLE
00982;PR;VILLA FLORES;STANDARD;NOT ACCEPTABLE
00983;PR;CAROLINA;STANDARD;PRIMARY
00983;PR;ISLA VERDE;STANDARD;NOT ACCEPTABLE
00983;PR;JARD DE COUNTRY CLUB;STANDARD;NOT ACCEPTABLE
00983;PR;LA CERAMICA IND PARK;STANDARD;NOT ACCEPTABLE
00983;PR;MANS DE VISTAMAR MARINA;STANDARD;NOT ACCEPTABLE
00983;PR;URB BAHIA VISTAMAR;STANDARD;NOT ACCEPTABLE
00983;PR;URB CASTELLANA GDN;STANDARD;NOT ACCEPTABLE
00983;PR;URB CLUB COSTA MARINA 1;STANDARD;NOT ACCEPTABLE
00983;PR;URB CLUB COSTA MARINA 2;STANDARD;NOT ACCEPTABLE
00983;PR;URB EDUARDO J SALDANA;STANDARD;NOT ACCEPTABLE
00983;PR;URB SABANA GDNS;STANDARD;NOT ACCEPTABLE
00983;PR;URB VISTAMAR;STANDARD;NOT ACCEPTABLE
00983;PR;URB VISTAMAR MARINA;STANDARD;NOT ACCEPTABLE
00983;PR;VALLE ARRIBA HTS;STANDARD;NOT ACCEPTABLE
00983;PR;VILLA ASTURIAS;STANDARD;NOT ACCEPTABLE
00983;PR;VILLA FONTANA;STANDARD;NOT ACCEPTABLE
00983;PR;VILLA FONTANA PK;STANDARD;NOT ACCEPTABLE
00983;PR;VILLA VENECIA;STANDARD;NOT ACCEPTABLE
00984;PR;CAROLINA;PO BOX;PRIMARY
00985;PR;CAROLINA;STANDARD;PRIMARY
00985;PR;BDA BUENA VISTA;STANDARD;NOT ACCEPTABLE
00985;PR;BO BUENA VISTA;STANDARD;NOT ACCEPTABLE
00985;PR;BO VILLA CARIDAD;STANDARD;NOT ACCEPTABLE
00985;PR;BO VILLA ESPERANZA;STANDARD;NOT ACCEPTABLE
00985;PR;BO VILLA JUSTICIA;STANDARD;NOT ACCEPTABLE
00985;PR;EST DE SAN FERNANDO;STANDARD;NOT ACCEPTABLE
00985;PR;ISLA VERDE;STANDARD;NOT ACCEPTABLE
00985;PR;JARD DE BORINQUEN;STANDARD;NOT ACCEPTABLE
00985;PR;JARD DE BUENA VISTA;STANDARD;NOT ACCEPTABLE
00985;PR;URB JOSE S QUINONES;STANDARD;NOT ACCEPTABLE
00985;PR;URB ROSA MARIA;STANDARD;NOT ACCEPTABLE
00985;PR;VILLA CAROLINA;STANDARD;NOT ACCEPTABLE
00985;PR;VILLA COOPERATIVA;STANDARD;NOT ACCEPTABLE
00985;PR;VILLAS DEL SOL;STANDARD;NOT ACCEPTABLE
00986;PR;CAROLINA;PO BOX;PRIMARY
00987;PR;CAROLINA;STANDARD;PRIMARY
00987;PR;ALT DE PARQ ECUESTRE;STANDARD;NOT ACCEPTABLE
00987;PR;BO BUENAVENTURA;STANDARD;NOT ACCEPTABLE
00987;PR;BO COLO;STANDARD;NOT ACCEPTABLE
00987;PR;BO MARTIN GONZALEZ;STANDARD;NOT ACCEPTABLE
00987;PR;BRISAS DE METROPOLIS;STANDARD;NOT ACCEPTABLE
00987;PR;CIUDAD CENTRAL II;STANDARD;NOT ACCEPTABLE
00987;PR;CIUDAD CENTRO;STANDARD;NOT ACCEPTABLE
00987;PR;CIUDAD JARDIN;STANDARD;NOT ACCEPTABLE
00987;PR;EST DEL PARQUE;STANDARD;NOT ACCEPTABLE
00987;PR;EXT PARQ ECUESTRE;STANDARD;NOT ACCEPTABLE
00987;PR;HACIENDA REAL;STANDARD;NOT ACCEPTABLE
00987;PR;ISLA VERDE;STANDARD;NOT ACCEPTABLE
00987;PR;JARD DE CAROLINA;STANDARD;NOT ACCEPTABLE
00987;PR;LOMA ALTA;STANDARD;NOT ACCEPTABLE
00987;PR;LOMAS DE CAROLINA;STANDARD;NOT ACCEPTABLE
00987;PR;MANS DE CAROLINA;STANDARD;NOT ACCEPTABLE
00987;PR;PARQ ECUESTRE;STANDARD;NOT ACCEPTABLE
00987;PR;PARQ IND JN MATOS;STANDARD;NOT ACCEPTABLE
00987;PR;PASEO DE LA ALHAMBRA;STANDARD;NOT ACCEPTABLE
00987;PR;PASEO DEL PRADO;STANDARD;NOT ACCEPTABLE
00987;PR;QTAS DE CAMPECHE;STANDARD;NOT ACCEPTABLE
00987;PR;TERRS DE CAROLINA;STANDARD;NOT ACCEPTABLE
00987;PR;URB CAROLINA ALTA;STANDARD;NOT ACCEPTABLE
00987;PR;URB COLINITAS DE CACAO;STANDARD;NOT ACCEPTABLE
00987;PR;URB LOS ARBOLES;STANDARD;NOT ACCEPTABLE
00987;PR;URB LOS CACIQUES;STANDARD;NOT ACCEPTABLE
00987;PR;URB LOS COLOBOS;STANDARD;NOT ACCEPTABLE
00987;PR;URB METROPOLIS;STANDARD;NOT ACCEPTABLE
00987;PR;URB MOUNTAIN VW;STANDARD;NOT ACCEPTABLE
00987;PR;URB PARAISO DE CAROLINA;STANDARD;NOT ACCEPTABLE
00987;PR;URB REMANZO TAINO;STANDARD;NOT ACCEPTABLE
00987;PR;URB ROLLING HLS;STANDARD;NOT ACCEPTABLE
00987;PR;VALLE ESCONDIDO;STANDARD;NOT ACCEPTABLE
00987;PR;VILLA DE SAN ANTON;STANDARD;NOT ACCEPTABLE
00987;PR;VILLA DEL MADRIGAL;STANDARD;NOT ACCEPTABLE
00988;PR;CAROLINA;PO BOX;PRIMARY
00736;PR;CAYEY;STANDARD;PRIMARY
00736;PR;BDA BUENA VISTA;STANDARD;NOT ACCEPTABLE
00736;PR;BDA CANTERA;STANDARD;NOT ACCEPTABLE
00736;PR;BDA NUEVA;STANDARD;NOT ACCEPTABLE
00736;PR;BDA POLVORIN;STANDARD;NOT ACCEPTABLE
00736;PR;BDA VIEQUES;STANDARD;NOT ACCEPTABLE
00736;PR;BO BEATRIZ;STANDARD;NOT ACCEPTABLE
00736;PR;BO CARITE;STANDARD;NOT ACCEPTABLE
00736;PR;BO CEDRO;STANDARD;NOT ACCEPTABLE
00736;PR;BO FARALLON;STANDARD;NOT ACCEPTABLE
00736;PR;BO GUAVATE;STANDARD;NOT ACCEPTABLE
00736;PR;BO LAS PARRAS;STANDARD;NOT ACCEPTABLE
00736;PR;BO MOGOTE;STANDARD;NOT ACCEPTABLE
00736;PR;BO MONTELLANO;STANDARD;NOT ACCEPTABLE
00736;PR;BO VEGAS;STANDARD;NOT ACCEPTABLE
00736;PR;CHALETS LAS MUESAS;STANDARD;NOT ACCEPTABLE
00736;PR;COLINAS DE CAYEY;STANDARD;NOT ACCEPTABLE
00736;PR;COMUNIDAD SAN TOMAS;STANDARD;NOT ACCEPTABLE
00736;PR;EST DE LAS BRUMAS;STANDARD;NOT ACCEPTABLE
00736;PR;EST DE MONTE RIO;STANDARD;NOT ACCEPTABLE
00736;PR;HACIENDA VISTAS DEL PLATA;STANDARD;NOT ACCEPTABLE
00736;PR;JARD DE CAYEY;STANDARD;NOT ACCEPTABLE
00736;PR;JARD DEL CARIBE;STANDARD;NOT ACCEPTABLE
00736;PR;MANS DE LOS CEDROS;STANDARD;NOT ACCEPTABLE
00736;PR;MANS MONTE VERDE;STANDARD;NOT ACCEPTABLE
00736;PR;PARC EL POLVORIN;STANDARD;NOT ACCEPTABLE
00736;PR;PASEO DE LAS BRUMAS;STANDARD;NOT ACCEPTABLE
00736;PR;REPTO ANA LUISA;STANDARD;NOT ACCEPTABLE
00736;PR;REPTO MONTELLANO;STANDARD;NOT ACCEPTABLE
00736;PR;SECT SANCHEZ;STANDARD;NOT ACCEPTABLE
00736;PR;URB APONTE;STANDARD;NOT ACCEPTABLE
00736;PR;URB BOSCH;STANDARD;NOT ACCEPTABLE
00736;PR;URB CARRASQUILLO;STANDARD;NOT ACCEPTABLE
00736;PR;URB EL REMANSO;STANDARD;NOT ACCEPTABLE
00736;PR;URB EL ROCIO;STANDARD;NOT ACCEPTABLE
00736;PR;URB EL TORITO;STANDARD;NOT ACCEPTABLE
00736;PR;URB FULLANA;STANDARD;NOT ACCEPTABLE
00736;PR;URB LA PLANICIE;STANDARD;NOT ACCEPTABLE
00736;PR;URB LA PLATA;STANDARD;NOT ACCEPTABLE
00736;PR;URB LAS MUESAS;STANDARD;NOT ACCEPTABLE
00736;PR;URB MINIMA;STANDARD;NOT ACCEPTABLE
00736;PR;URB MIRADOR ECHEVARRI;STANDARD;NOT ACCEPTABLE
00736;PR;URB MIRADOR UNIVERSITARIO;STANDARD;NOT ACCEPTABLE
00736;PR;URB SAN CRISTOBAL;STANDARD;NOT ACCEPTABLE
00736;PR;URB SAN MARTIN;STANDARD;NOT ACCEPTABLE
00736;PR;VALLE ALTO;STANDARD;NOT ACCEPTABLE
00736;PR;VILLA VERDE;STANDARD;NOT ACCEPTABLE
00737;PR;CAYEY;PO BOX;PRIMARY
00735;PR;CEIBA;STANDARD;PRIMARY
00735;PR;ROOSEVELT RDS;STANDARD;ACCEPTABLE
00735;PR;ROOSEVELT ROADS;STANDARD;ACCEPTABLE
00735;PR;BRISAS DE CEIBA;STANDARD;NOT ACCEPTABLE
00735;PR;EXT VILLA DEL PILAR;STANDARD;NOT ACCEPTABLE
00735;PR;JARD AVILA;STANDARD;NOT ACCEPTABLE
00735;PR;JARD DE CEIBA;STANDARD;NOT ACCEPTABLE
00735;PR;JARD DE CEIBA II;STANDARD;NOT ACCEPTABLE
00735;PR;PARC CALDERONAS;STANDARD;NOT ACCEPTABLE
00735;PR;PARC CALDERONAS NUEVAS;STANDARD;NOT ACCEPTABLE
00735;PR;PASEO DE LA COSTA;STANDARD;NOT ACCEPTABLE
00735;PR;PASEOS DE CEIBA;STANDARD;NOT ACCEPTABLE
00735;PR;RES LA CEIBA;STANDARD;NOT ACCEPTABLE
00735;PR;URB CELINA;STANDARD;NOT ACCEPTABLE
00735;PR;URB ROOSEVELT GDNS;STANDARD;NOT ACCEPTABLE
00735;PR;URB SANTA MARIA;STANDARD;NOT ACCEPTABLE
00735;PR;URB VEGAS DE CEIBA;STANDARD;NOT ACCEPTABLE
00735;PR;VILLA DEL PILAR;STANDARD;NOT ACCEPTABLE
00735;PR;VILLA FLORES;STANDARD;NOT ACCEPTABLE
00742;PR;ROOSEVELT ROADS;PO BOX;PRIMARY
00742;PR;CEIBA;PO BOX;ACCEPTABLE
00742;PR;ROOSEVELT RDS;PO BOX;ACCEPTABLE
00638;PR;CIALES;STANDARD;PRIMARY
00638;PR;QTAS DE CIALES;STANDARD;NOT ACCEPTABLE
00638;PR;URB DOS RIOS;STANDARD;NOT ACCEPTABLE
00638;PR;URB LOS LLANOS;STANDARD;NOT ACCEPTABLE
00638;PR;URB MONTE REY;STANDARD;NOT ACCEPTABLE
00739;PR;CIDRA;STANDARD;PRIMARY
00739;PR;BOSQUE REAL;STANDARD;NOT ACCEPTABLE
00739;PR;CIUDAD PRIMAVERA;STANDARD;NOT ACCEPTABLE
00739;PR;EST DEL BOSQUE;STANDARD;NOT ACCEPTABLE
00739;PR;HACIENDA PRIMAVERA;STANDARD;NOT ACCEPTABLE
00739;PR;JARD DE RABANAL;STANDARD;NOT ACCEPTABLE
00739;PR;JARD TREASURE ISLAND;STANDARD;NOT ACCEPTABLE
00739;PR;PARC GANDARA;STANDARD;NOT ACCEPTABLE
00739;PR;PARC GANDARA II;STANDARD;NOT ACCEPTABLE
00739;PR;SECT CAMPOBELLO;STANDARD;NOT ACCEPTABLE
00739;PR;SECT LOZADA;STANDARD;NOT ACCEPTABLE
00739;PR;URB CAMPO BELLO;STANDARD;NOT ACCEPTABLE
00739;PR;URB CAMPO LAGO;STANDARD;NOT ACCEPTABLE
00739;PR;URB CAMPO PRIMAVERA;STANDARD;NOT ACCEPTABLE
00739;PR;URB DOMINGO ALEJANDRO;STANDARD;NOT ACCEPTABLE
00739;PR;URB DOMINGO RODRIGUEZ;STANDARD;NOT ACCEPTABLE
00739;PR;URB FERRER;STANDARD;NOT ACCEPTABLE
00739;PR;URB FREIRE;STANDARD;NOT ACCEPTABLE
00739;PR;URB SABANERA;STANDARD;NOT ACCEPTABLE
00739;PR;URB TREASURE VLY;STANDARD;NOT ACCEPTABLE
00739;PR;VILLA DEL CARMEN;STANDARD;NOT ACCEPTABLE
00739;PR;VISTA MONTE;STANDARD;NOT ACCEPTABLE
00769;PR;COAMO;STANDARD;PRIMARY
00769;PR;ALTS DE COAMO;STANDARD;NOT ACCEPTABLE
00769;PR;BDA SAN ANTONIO;STANDARD;NOT ACCEPTABLE
00769;PR;EST DE COAMO;STANDARD;NOT ACCEPTABLE
00769;PR;EST DE HUCAR;STANDARD;NOT ACCEPTABLE
00769;PR;EXT JARD DE COAMO;STANDARD;NOT ACCEPTABLE
